ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	135 	2.0 	0.008251
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	91 	3.1 	0.000146
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	91 	3.1 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	91 	3.1 	0.042346
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	91 	3.1 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	91 	3.1 	0.004042
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	91 	3.1 	0.039679
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	91 	3.1 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	91 	3.1 	1.5e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	91 	3.1 	0.095212
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	91 	3.1 	0.818195
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	91 	3.1 	0.00034
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	91 	3.1 	2.7e-05
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	91 	3.1 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	91 	3.1 	-0.0
ABMODEL_GROUP 	srb 	91 	3.1 	2.7e-05
ABMODEL_GROUP 	sulfox 	91 	3.1 	0.13523
ABMODEL_GROUP 	amo 	91 	3.1 	0.004042
ABMODEL_GROUP 	methox 	91 	3.1 	0.818195
ABMODEL_GROUP 	feo 	91 	3.1 	0.000146
ABMODEL_GROUP 	methanogens 	91 	3.1 	1.5e-05
ABMODEL_GROUP 	anme 	91 	3.1 	0.042346
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	92 	3.1 	0.000148
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	92 	3.1 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	92 	3.1 	0.042317
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	92 	3.1 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	92 	3.1 	0.004054
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	92 	3.1 	0.040132
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	92 	3.1 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	92 	3.1 	1.5e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	92 	3.1 	0.094723
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	92 	3.1 	0.818237
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	92 	3.1 	0.000346
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	92 	3.1 	2.8e-05
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	92 	3.1 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	92 	3.1 	-0.0
ABMODEL_GROUP 	srb 	92 	3.1 	2.8e-05
ABMODEL_GROUP 	sulfox 	92 	3.1 	0.135201
ABMODEL_GROUP 	amo 	92 	3.1 	0.004054
ABMODEL_GROUP 	methox 	92 	3.1 	0.818237
ABMODEL_GROUP 	feo 	92 	3.1 	0.000148
ABMODEL_GROUP 	methanogens 	92 	3.1 	1.5e-05
ABMODEL_GROUP 	anme 	92 	3.1 	0.042317
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	93 	3.0 	0.000151
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	93 	3.0 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	93 	3.0 	0.042286
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	93 	3.0 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	93 	3.0 	0.004062
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	93 	3.0 	0.04063
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	93 	3.0 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	93 	3.0 	1.5e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	93 	3.0 	0.094251
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	93 	3.0 	0.818224
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	93 	3.0 	0.000352
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	93 	3.0 	2.8e-05
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	93 	3.0 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	93 	3.0 	-0.0
ABMODEL_GROUP 	srb 	93 	3.0 	2.8e-05
ABMODEL_GROUP 	sulfox 	93 	3.0 	0.135234
ABMODEL_GROUP 	amo 	93 	3.0 	0.004062
ABMODEL_GROUP 	methox 	93 	3.0 	0.818224
ABMODEL_GROUP 	feo 	93 	3.0 	0.000151
ABMODEL_GROUP 	methanogens 	93 	3.0 	1.5e-05
ABMODEL_GROUP 	anme 	93 	3.0 	0.042286
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	94 	3.0 	0.000154
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	94 	3.0 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	94 	3.0 	0.042258
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	94 	3.0 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	94 	3.0 	0.00407
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	94 	3.0 	0.04115
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	94 	3.0 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	94 	3.0 	1.5e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	94 	3.0 	0.09377
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	94 	3.0 	0.818285
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	94 	3.0 	0.000269
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	94 	3.0 	2.8e-05
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	94 	3.0 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	94 	3.0 	-0.0
ABMODEL_GROUP 	srb 	94 	3.0 	2.8e-05
ABMODEL_GROUP 	sulfox 	94 	3.0 	0.135189
ABMODEL_GROUP 	amo 	94 	3.0 	0.00407
ABMODEL_GROUP 	methox 	94 	3.0 	0.818285
ABMODEL_GROUP 	feo 	94 	3.0 	0.000154
ABMODEL_GROUP 	methanogens 	94 	3.0 	1.5e-05
ABMODEL_GROUP 	anme 	94 	3.0 	0.042258
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	95 	3.0 	0.000135
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	95 	3.0 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	95 	3.0 	0.042231
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	95 	3.0 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	95 	3.0 	0.004073
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	95 	3.0 	0.041635
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	95 	3.0 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	95 	3.0 	1.6e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	95 	3.0 	0.09331
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	95 	3.0 	0.818299
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	95 	3.0 	0.000274
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	95 	3.0 	2.9e-05
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	95 	3.0 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	95 	3.0 	-0.0
ABMODEL_GROUP 	srb 	95 	3.0 	2.9e-05
ABMODEL_GROUP 	sulfox 	95 	3.0 	0.135219
ABMODEL_GROUP 	amo 	95 	3.0 	0.004073
ABMODEL_GROUP 	methox 	95 	3.0 	0.818299
ABMODEL_GROUP 	feo 	95 	3.0 	0.000135
ABMODEL_GROUP 	methanogens 	95 	3.0 	1.6e-05
ABMODEL_GROUP 	anme 	95 	3.0 	0.042231
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	96 	3.0 	0.000137
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	96 	3.0 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	96 	3.0 	0.042203
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	96 	3.0 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	96 	3.0 	0.004074
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	96 	3.0 	0.042121
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	96 	3.0 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	96 	3.0 	1.6e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	96 	3.0 	0.092797
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	96 	3.0 	0.818344
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	96 	3.0 	0.000279
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	96 	3.0 	2.9e-05
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	96 	3.0 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	96 	3.0 	-0.0
ABMODEL_GROUP 	srb 	96 	3.0 	2.9e-05
ABMODEL_GROUP 	sulfox 	96 	3.0 	0.135196
ABMODEL_GROUP 	amo 	96 	3.0 	0.004074
ABMODEL_GROUP 	methox 	96 	3.0 	0.818344
ABMODEL_GROUP 	feo 	96 	3.0 	0.000137
ABMODEL_GROUP 	methanogens 	96 	3.0 	1.6e-05
ABMODEL_GROUP 	anme 	96 	3.0 	0.042203
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	97 	3.0 	0.00014
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	97 	3.0 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	97 	3.0 	0.042174
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	97 	3.0 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	97 	3.0 	0.004073
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	97 	3.0 	0.0426
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	97 	3.0 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	97 	3.0 	1.6e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	97 	3.0 	0.092384
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	97 	3.0 	0.8183
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	97 	3.0 	0.000283
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	97 	3.0 	3e-05
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	97 	3.0 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	97 	3.0 	-0.0
ABMODEL_GROUP 	srb 	97 	3.0 	3e-05
ABMODEL_GROUP 	sulfox 	97 	3.0 	0.135268
ABMODEL_GROUP 	amo 	97 	3.0 	0.004073
ABMODEL_GROUP 	methox 	97 	3.0 	0.8183
ABMODEL_GROUP 	feo 	97 	3.0 	0.00014
ABMODEL_GROUP 	methanogens 	97 	3.0 	1.6e-05
ABMODEL_GROUP 	anme 	97 	3.0 	0.042174
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	98 	3.0 	0.000142
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	98 	3.0 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	98 	3.0 	0.04215
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	98 	3.0 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	98 	3.0 	0.004069
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	98 	3.0 	0.043064
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	98 	3.0 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	98 	3.0 	1.6e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	98 	3.0 	0.091886
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	98 	3.0 	0.818355
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	98 	3.0 	0.000288
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	98 	3.0 	3e-05
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	98 	3.0 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	98 	3.0 	-0.0
ABMODEL_GROUP 	srb 	98 	3.0 	3e-05
ABMODEL_GROUP 	sulfox 	98 	3.0 	0.135238
ABMODEL_GROUP 	amo 	98 	3.0 	0.004069
ABMODEL_GROUP 	methox 	98 	3.0 	0.818355
ABMODEL_GROUP 	feo 	98 	3.0 	0.000142
ABMODEL_GROUP 	methanogens 	98 	3.0 	1.6e-05
ABMODEL_GROUP 	anme 	98 	3.0 	0.04215
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	99 	2.9 	0.000144
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	99 	2.9 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	99 	2.9 	0.042125
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	99 	2.9 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	99 	2.9 	0.004063
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	99 	2.9 	0.043435
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	99 	2.9 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	99 	2.9 	1.6e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	99 	2.9 	0.091502
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	99 	2.9 	0.81839
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	99 	2.9 	0.000293
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	99 	2.9 	3.1e-05
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	99 	2.9 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	99 	2.9 	-0.0
ABMODEL_GROUP 	srb 	99 	2.9 	3.1e-05
ABMODEL_GROUP 	sulfox 	99 	2.9 	0.13523
ABMODEL_GROUP 	amo 	99 	2.9 	0.004063
ABMODEL_GROUP 	methox 	99 	2.9 	0.81839
ABMODEL_GROUP 	feo 	99 	2.9 	0.000144
ABMODEL_GROUP 	methanogens 	99 	2.9 	1.6e-05
ABMODEL_GROUP 	anme 	99 	2.9 	0.042125
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	100 	2.9 	0.000147
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	100 	2.9 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	100 	2.9 	0.042095
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	100 	2.9 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	100 	2.9 	0.004054
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	100 	2.9 	0.043972
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	100 	2.9 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	100 	2.9 	1.7e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	100 	2.9 	0.091053
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	100 	2.9 	0.818333
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	100 	2.9 	0.000298
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	100 	2.9 	3.1e-05
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	100 	2.9 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	100 	2.9 	-0.0
ABMODEL_GROUP 	srb 	100 	2.9 	3.1e-05
ABMODEL_GROUP 	sulfox 	100 	2.9 	0.135322
ABMODEL_GROUP 	amo 	100 	2.9 	0.004054
ABMODEL_GROUP 	methox 	100 	2.9 	0.818333
ABMODEL_GROUP 	feo 	100 	2.9 	0.000147
ABMODEL_GROUP 	methanogens 	100 	2.9 	1.7e-05
ABMODEL_GROUP 	anme 	100 	2.9 	0.042095
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	101 	2.9 	0.000149
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	101 	2.9 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	101 	2.9 	0.042072
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	101 	2.9 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	101 	2.9 	0.004083
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	101 	2.9 	0.044421
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	101 	2.9 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	101 	2.9 	1.7e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	101 	2.9 	0.090557
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	101 	2.9 	0.818377
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	101 	2.9 	0.000302
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	101 	2.9 	2.1e-05
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	101 	2.9 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	101 	2.9 	-0.0
ABMODEL_GROUP 	srb 	101 	2.9 	2.1e-05
ABMODEL_GROUP 	sulfox 	101 	2.9 	0.135281
ABMODEL_GROUP 	amo 	101 	2.9 	0.004083
ABMODEL_GROUP 	methox 	101 	2.9 	0.818377
ABMODEL_GROUP 	feo 	101 	2.9 	0.000149
ABMODEL_GROUP 	methanogens 	101 	2.9 	1.7e-05
ABMODEL_GROUP 	anme 	101 	2.9 	0.042072
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	102 	2.9 	0.000152
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	102 	2.9 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	102 	2.9 	0.042047
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	102 	2.9 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	102 	2.9 	0.00407
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	102 	2.9 	0.044859
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	102 	2.9 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	102 	2.9 	1.7e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	102 	2.9 	0.090178
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	102 	2.9 	0.818348
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	102 	2.9 	0.000307
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	102 	2.9 	2.1e-05
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	102 	2.9 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	102 	2.9 	-0.0
ABMODEL_GROUP 	srb 	102 	2.9 	2.1e-05
ABMODEL_GROUP 	sulfox 	102 	2.9 	0.135345
ABMODEL_GROUP 	amo 	102 	2.9 	0.00407
ABMODEL_GROUP 	methox 	102 	2.9 	0.818348
ABMODEL_GROUP 	feo 	102 	2.9 	0.000152
ABMODEL_GROUP 	methanogens 	102 	2.9 	1.7e-05
ABMODEL_GROUP 	anme 	102 	2.9 	0.042047
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	103 	2.9 	0.000154
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	103 	2.9 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	103 	2.9 	0.042025
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	103 	2.9 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	103 	2.9 	0.004054
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	103 	2.9 	0.045275
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	103 	2.9 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	103 	2.9 	1.7e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	103 	2.9 	0.089712
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	103 	2.9 	0.818428
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	103 	2.9 	0.000312
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	103 	2.9 	2.2e-05
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	103 	2.9 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	103 	2.9 	-0.0
ABMODEL_GROUP 	srb 	103 	2.9 	2.2e-05
ABMODEL_GROUP 	sulfox 	103 	2.9 	0.135299
ABMODEL_GROUP 	amo 	103 	2.9 	0.004054
ABMODEL_GROUP 	methox 	103 	2.9 	0.818428
ABMODEL_GROUP 	feo 	103 	2.9 	0.000154
ABMODEL_GROUP 	methanogens 	103 	2.9 	1.7e-05
ABMODEL_GROUP 	anme 	103 	2.9 	0.042025
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	104 	2.9 	0.000157
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	104 	2.9 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	104 	2.9 	0.042001
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	104 	2.9 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	104 	2.9 	0.004077
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	104 	2.9 	0.045697
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	104 	2.9 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	104 	2.9 	1.8e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	104 	2.9 	0.089313
